HC_ID,NAME_HIN,NAME_ENG,DISTRICT_ID,BLOCK_ID
0443297,उप स्‍वा. केन्‍द्र पपरा,SHC Papra,69,08
0443298,उप स्‍वा. केन्‍द्र कोचेरा,SHC Kochera,69,08
0443300,उप स्‍वा. केन्‍द्र कारेगांव,SHC Karregaon(DURG),69,08
0443301,उप स्‍वा. केन्‍द्र कामकापार,SHC Kamkapar,69,08
0443302,उप स्‍वा. केन्‍द्र रेंगाडबरी,SHC Rengadabari,69,08
0443303,उप स्‍वा. केन्‍द्र अनुटोला,SHC Annutola,69,08
0443304,उप स्‍वा. केन्‍द्र मरसकोला,SHC Marshkola,69,08
0443306,उप स्‍वा. केन्‍द्र टतेन्‍गा,SHC Tatenga,69,08
0443307,उप स्‍वा. केन्‍द्र गणेश खपरी,SHC Ganesh Khapri,69,08
0443308,उप स्‍वा. केन्‍द्र सम्‍बलपुर,SHC Sambalpur(NAHANDA),69,08
0443309,उप स्‍वा. केन्‍द्र खमतराई,SHC Khamtarai,69,08
0443310,उप स्‍वा. केन्‍द्र पिनकापार,SHC Pinkapar,69,08
0443311,उप स्‍वा. केन्‍द्र रानीतराई रोड,SHC Ranitarai Road,69,08
0443312,उप स्‍वा. केन्‍द्र सी.बी. नवागांव,SHC C.B.Nawagaon,69,08
0443313,उप स्‍वा. केन्‍द्र अछोली,SHC Achholi,69,08
0443314,उप स्‍वा. केन्‍द्र परसाडीह,SHC Parshadih,69,08
0443315,उप स्‍वा. केन्‍द्र गरका,SHC Garka,69,08
0443316,उप स्‍वा. केन्‍द्र परसुली,SHC Parsuli(DURG),69,08
0443317,उप स्‍वा. केन्‍द्र भन्‍डेरा,SHC Bhandera,69,08
0443319,उप स्‍वा. केन्‍द्र कोसमी,SHC Koshami,69,08
0443321,उप स्‍वा. केन्‍द्र मनकी,SHC Manki,69,08
0443322,उप स्‍वा. केन्‍द्र केंवट नवागांव,SHC Kewat Nawagaon,69,08
0443323,उप स्‍वा. केन्‍द्र सिंगारपुर,SHC Singarpur,69,08
0443324,उप स्‍वा. केन्‍द्र रानीतराई,SHC Ranitarai,69,08
0443325,उप स्‍वा. केन्‍द्र घीना,SHC Gheena,69,08
0443326,उप स्‍वा. केन्‍द्र हडगहन,SHC Hadgahan,69,08
0443327,उप स्‍वा. केन्‍द्र कवर,SHC Kawar,69,06
0443328,उप स्‍वा. केन्‍द्र खुदानी,SHC Khudani,69,06
0443329,उप स्‍वा. केन्‍द्र नरबदा,SHC Narbada,69,06
0443330,उप स्‍वा. केन्‍द्र फगुन्‍दाह,SHC Fagundah,69,06
0443331,उप स्‍वा. केन्‍द्र बगतराई,SHC Bagtarai,69,06
0443333,उप स्‍वा. केन्‍द्र सनौद,SHC Sanod,69,06
0443334,उप स्‍वा. केन्‍द्र मोहरा,SHC Mohara,69,06
0443335,उप स्‍वा. केन्‍द्र अरमरीकला,SHC Armarikala,69,06
0443336,उप स्‍वा. केन्‍द्र अरकार,SHC Aarkar,69,06
0443337,उप स्‍वा. केन्‍द्र डोटोपार,SHC Dotopar,69,06
0443338,उप स्‍वा. केन्‍द्र धनेली,SHC Dhaneli,69,06
0443339,उप स्‍वा. केन्‍द्र बासिन,SHC Basin,69,06
0443340,उप स्‍वा. केन्‍द्र भोथली,SHC Bhothali(BODRA),69,06
0443341,उप स्‍वा. केन्‍द्र सुर्रा,SHC Surra,69,06
0443342,उप स्‍वा. केन्‍द्र सोहपुर,SHC Sohpur,69,06
0443343,उप स्‍वा. केन्‍द्र पुरूर,SHC Purur,69,06
0443344,उप स्‍वा. केन्‍द्र चन्‍दनबिरही,SHC Chandanbirhi(DURG),69,06
0443345,उप स्‍वा. केन्‍द्र कनेरी,SHC Kaneri,69,06
0443346,उप स्‍वा. केन्‍द्र बालोदगहन,SHC Balodgahan,69,06
0443347,उप स्‍वा. केन्‍द्र कोचवाही,SHC Kochwahi,69,06
0443348,उप स्‍वा. केन्‍द्र कर्राघर,SHC Karraghar,69,06
0443349,उप स्‍वा. केन्‍द्र ठोकला,SHC Dokla,69,06
0443350,उप. स्‍वा. केन्‍द्र आनंदगांव,SHC Anandgaon,68,11
0443351,उप. स्‍वा. केन्‍द्र बारगांव,SHC Bargaon(DURG),68,11
0443352,उप. स्‍वा. केन्‍द्र चेटुआ,SHC Chetuwa,68,11
0443353,उप. स्‍वा. केन्‍द्र पांहदा,SHC Pahanda(DURG),68,11
0443354,उप. स्‍वा. केन्‍द्र खुडमुडा,SHC Khurmuda,68,11
0443355,उप. स्‍वा. केन्‍द्र हसदा,SHC Hasda(DURG),68,11
0443356,"उप.स्‍वा.केन्‍द्र, देवरबीजा",SHC Devrbija,68,11
0443357,"उप.स्‍वा.केन्‍द्र, भेडनी",SHC Bhendni,68,11
0443358,"उप.स्‍वा.केन्‍द्र, खम्‍हरिया",SHC Khamharia(DURG),68,11
0443359,"उप.स्‍वा.केन्‍द्र, केशडबरी‍",SHC Keshdabri,68,11
0443360,"उप.स्‍वा.केन्‍द्र, कोदवा",SHC Kodwa,68,11
0443361,"उप.स्‍वा.केन्‍द्र, परपोडा",SHC Parpoda,68,11
0443362,"उप.स्‍वा.केन्‍द्र, सण्‍डी",SHC Sandi,68,11
0443363,"उप.स्‍वा.केन्‍द्र, भिंभौरी",SHC Bhimbhori(DURG),68,11
0443364,"उप.स्‍वा.केन्‍द्र, उफरा",SHC Ufra,68,11
0443365,"उप.स्‍वा.केन्‍द्र, भालेसर",SHC Bhalesar,68,11
0443366,"उप.स्‍वा.केन्‍द्र, सिंगारडीह",SHC Singardih,68,11
0443367,"उप.स्‍वा.केन्‍द्र, गोंडगिरी",SHC Gondgiri,68,11
0443368,"उप.स्‍वा.केन्‍द्र, सरदा",SHC Sarda(DURG),68,11
0443369,"उप.स्‍वा.केन्‍द्र, अतरगढी",SHC Atargadhi,68,11
0443370,"उप.स्‍वा.केन्‍द्र, भिलौरी",SHC Bhilori,68,11
0443371,"उप.स्‍वा.केन्‍द्र, लेंजवारा",SHC Lenjwara,68,11
0443372,"उप.स्‍वा.केन्‍द्र, कठिया",SHC Khatthiya,68,11
0443373,"उप.स्‍वा.केन्‍द्र, कुरूद",SHC Kurud,68,11
0443374,"उप.स्‍वा.केन्‍द्र, किरितपुर",SHC Kiritpur,68,11
0443375,"उप स्‍वा. केन्‍द्र, कोण्‍डेकसा",SHC Kondekasa,69,07
0443376,"उप स्‍वा. केन्‍द्र, बिटाल",SHC Bital,69,07
0443377,"उप स्‍वा. केन्‍द्र, पथराटोला",SHC Pathratola,69,07
0443378,"उप स्‍वा. केन्‍द्र, पुत्‍‍तरवाही",SHC Putterwahi,69,07
0443379,"उप स्‍वा. केन्‍द्र, ठेठवारपारा",SHC Thethwarpara,69,07
0443380,"उप स्‍वा. केन्‍द्र, कुसुमकसा",SHC Kusumkasa,69,07
0443381,"उप स्‍वा. केन्‍द्र, चिपरा",SHC Chipra,69,07
0443382,"उप स्‍वा. केन्‍द्र, रजही",SHC Rajhi,69,07
0443383,"उप स्‍वा. केन्‍द्र, भैंसबोड",SHC Bhaisbod,69,07
0443384,"उप स्‍वा. केन्‍द्र, सुवरबोड",SHC Suwerbod,69,07
0443385,"उप स्‍वा. केन्‍द्र, गुजरा",SHC Gujara,69,07
0443386,"उप स्‍वा. केन्‍द्र, खलारी",SHC Khalari,69,07
0443387,"उप स्‍वा. केन्‍द्र, गिधाली",SHC Gidhali,69,07
0443388,"उप स्‍वा. केन्‍द्र, पंडरदल्‍ली 1 दल्‍लीराजहरा",SHC Dalli Panderdalli1,69,07
0443389,"उप स्‍वा. केन्‍द्र, केतकीपारा, दल्लीराजहरा",SHC Dalli Kektipara,69,07
0443390,"उप स्‍वा. केन्‍द्र, चंदेनीभाठा दल्‍लीराजहरा",SHC Dalli ChandeniBhata,69,07
0443391,"उप स्‍वा. केन्‍द्र, पुरानाबाजार, दल्लीराजहरा",SHC Dalli Puranabazar,69,07
0443392,"उप स्‍वा. केन्‍द्र, पंडरदल्‍ली 2, दल्लीराजहरा",SHC Dalli Panderdalli2,69,07
0443393,"उप स्‍वा. केन्‍द्र, गांधीचौक, दल्लीराजहरा",SHC Dalli GandhiChauk,69,07
0443394,"उप स्‍वा. केन्‍द्र, पचेडा",SHC Pacheda,69,07
0443395,"उप स्‍वा. केन्‍द्र, भर्रीटोला",SHC Bharritola,69,07
0443396,"उप स्‍वा. केन्‍द्र, ठेमाबुजुर्ग",SHC Themabujurg,69,07
0443397,"उप स्‍वा. केन्‍द्र, ठेकाढोडा",SHC Tekadorha,69,07
0443398,"उप स्‍वा. केन्‍द्र, सिंगनवाही",SHC Singhanwahi,69,07
0443399,"उप स्‍वा. केन्‍द्र, सिंघोला",SHC Singhola,69,07
0443400,"उप स्‍वा. केन्‍द्र, बेलोदा",SHC Beloda,69,07
0443401,"उप स्‍वा. केन्‍द्र, मंगलतराई",SHC Mangaltarai,69,07
0443402,"उप स्‍वा. केन्‍द्र, अवारी",SHC Awari(DURG),69,07
0443403,"उप स्‍वा. केन्‍द्र, पुसावड",SHC Pushawad,69,07
0443404,"उप स्‍वा. केन्‍द्र, गुदुग",SHC Gudum,69,07
0443405,"उप स्‍वा. केन्‍द्र, मरकाटोला",SHC Markatola(DURG),69,07
0443406,"उप स्‍वा. केन्‍द्र, बम्‍हनी",SHC Bamhani(DURG),69,07
0443407,"उप स्‍वा. केन्‍द्र, महामाया",SHC Mahamaya,69,07
0443408,"उप स्‍वा. केन्‍द्र, कुमुडकट्रटा",SHC Kumudkatta,69,07
0443409,"उप स्‍वा. केन्‍द्र, कोटागांव",SHC Kotagaon,69,07
0443410,"उप स्‍वा. केन्‍द्र, चिखली",SHC Chikhli,69,07
0443411,"उप स्‍वा. केन्‍द्र, नर्राटोला",SHC Narratola,69,07
0443412,"उप स्‍वा. केन्‍द्र, साल्‍हे",SHC Salhe,69,07
0443413,"उप स्‍वा. केन्‍द्र, बोरगांव",SHC Borgaon,69,07
0443414,"उप स्‍वा. केन्‍द्र, कुआगोंदी",SHC Kuwagondi,69,07
0443415,"उप स्‍वा. केन्‍द्र, कुंजकन्‍हार",SHC Kunjkanhar,69,07
0443416,"उप स्‍वा. केन्‍द्र, मथेना",SHC Mathena,69,07
0443417,"उप स्‍वा. केन्‍द्र, चिहरो",SHC Chiharo,69,07
0443418,"उप स्‍वा. केन्‍द्र, मरदेल",SHC Mardel,69,07
0443419,"उप स्‍वा. केन्‍द्र, मगरदाह",SHC Magerdah,69,07
0443420,उप स्‍वा. केन्‍द्र बटरेल,SHC Batrel,43,04
0443421,उप स्‍वा. केन्‍द्र चरोदा,SHC Charoda,43,04
0443422,उप स्‍वा. केन्‍द्र सिरसाकला,SHC Sirsakala,43,04
0443423,उप स्‍वा. केन्‍द्र सोमनी,SHC Somni,43,04
0443424,उप स्‍वा. केन्‍द्र कुगदा,SHC Kugda,43,04
0443425,उप स्‍वा. केन्‍द्र देवबलोदा,SHC Devbaloda,43,04
0443426,उप स्‍वा. केन्‍द्र पचपेडी,SHC Panchpedi,43,04
0443427,उप स्‍वा. केन्‍द्र मर्रा,SHC Marra,43,04
0443428,उप स्‍वा. केन्‍द्र सांतरा,SHC Santra,43,04
0443429,उप स्‍वा. केन्‍द्र कुम्‍हली,SHC Kumhli,43,04
0443430,उप स्‍वा. केन्‍द्र भंसुली आर,SHC Bhansuli R,43,04
0443431,उप स्‍वा. केन्‍द्र बोरवाय,SHC Borvay,43,04
0443432,उप स्‍वा. केन्‍द्र फेकारी,SHC Fekari,43,04
0443433,उप स्‍वा. केन्‍द्र अरसनारा,SHC Arasnara,43,04
0443434,उप स्‍वा. केन्‍द्र चंगोरी,SHC Changori,43,04
0443435,उप स्‍वा. केन्‍द्र तर्रीघाट,SHC Tarrighat,43,04
0443436,उप स्‍वा. केन्‍द्र कसही,SHC Kasahi,43,04
0443437,उप स्‍वा. केन्‍द्र तर्रा,SHC Tarra,43,04
0443438,उप स्‍वा. केन्‍द्र भंसुली के,SHC Bhansuli (K),43,04
0443439,उप स्‍वा. केन्‍द्र पुरैना,SHC Purena(DURG),43,04
0443440,उप स्‍वा. केन्‍द्र बोरीद,SHC Borid,43,04
0443441,उप स्‍वा. केन्‍द्र कुरमीगुण्‍डा,SHC Kurmigunda,43,04
0443442,उप स्‍वा. केन्‍द्र ओदरागहन,SHC Ordagahan,43,04
0443443,उप स्‍वा. केन्‍द्र असोगा,SHC Asoga,43,04
0443444,उप स्‍वा. केन्‍द्र करेला,SHC Karela,43,04
0443445,उप स्‍वा. केन्‍द्र बेल्‍हारी,SHC Belhari,43,04
0443451,उप स्‍वा. केन्‍द्र कोटनी,SHC Kotni,43,01
0443452,उप स्‍वा. केन्‍द्र बोरसी,SHC Borsi (DURG),43,01
0443453,उप स्‍वा. केन्‍द्र सिरसा,SHC Sirsa,43,01
0443454,उप स्‍वा. केन्‍द्र चखिली,SHC Chikhali,43,01
0443455,उप स्‍वा. केन्‍द्र कचान्‍दुर,SHC Kachandur(DURG),43,01
0443456,उप स्‍वा. केन्‍द्र बोरई,SHC Borai(DURG),43,01
0443457,उप स्‍वा. केन्‍द्र भेडसर,SHC Bhedsar,43,01
0443458,उप स्‍वा. केन्‍द्र अंजोरा डीएच,SHC Anjora (Dh),43,01
0443459,उप स्‍वा. केन्‍द्र बोडगांव,SHC Bodegaon,43,01
0443460,उप स्‍वा. केन्‍द्र करंजा भिलाई,SHC Karanja Bhilai,43,01
0443461,उप स्‍वा. केन्‍द्र धौर,SHC Dhour,43,01
0443462,उप स्‍वा. केन्‍द्र अलबरस,SHC Aalbarus,43,01
0443463,उप स्‍वा. केन्‍द्र विनायकपुर,SHC Vinayakpur,43,01
0443464,उप स्‍वा. केन्‍द्र तिरगा,SHC Tirga,43,01
0443465,उप स्‍वा. केन्‍द्र अडा,SHC Anda,43,01
0443466,उप स्‍वा. केन्‍द्र चिरपोटी,SHC Chirpoti,43,01
0443467,उप स्‍वा. केन्‍द्र कुथरेल,SHC Kuthrel,43,01
0443468,उप स्‍वा. केन्‍द्र उरला,SHC Urla,43,01
0443469,उप स्‍वा. केन्‍द्र बघेरा,SHC Baghera,43,01
0443470,उप स्‍वा. केन्‍द्र रिसाली,SHC Risali,43,01
0443471,उप स्‍वा. केन्‍द्र डुन्‍डेरा,SHC Dundera,43,01
0443472,उप स्‍वा. केन्‍द्र महामरा,SHC Mahamara,43,01
0443473,उप स्‍वा. केन्‍द्र खपरी,SHC Khapari,43,01
0443474,उप स्‍वा. केन्‍द्र थनौद,SHC Thanoud,43,01
0443475,उप स्‍वा. केन्‍द्र चन्‍गोरी,SHC Changori,43,01
0443477,उप स्‍वा. केन्‍द्र चि‍चा,SHC Chicha(DURG),69,03
0443478,उप स्‍वा. केन्‍द्र खुरसुनी,SHC Khursuni,69,03
0443479,उप स्‍वा. केन्‍द्र देवरी डी,SHC Deori D,69,03
0443480,उप स्‍वा. केन्‍द्र गबदी,SHC Gabadi,69,03
0443481,उप स्‍वा. केन्‍द्र भरदाकला,SHC Bhardakala,69,03
0443482,उप स्‍वा. केन्‍द्र सिब्‍दी,SHC Sibdi,69,03
0443483,उप स्‍वा. केन्‍द्र डुन्‍डेरा,SHC Dundera,69,03
0443484,उप स्‍वा. केन्‍द्र कोनगनी,SHC Kongni,69,03
0443485,उप स्‍वा. केन्‍द्र चौरेल,SHC Chourel,69,03
0443486,उप स्‍वा. केन्‍द्र कोटगांव,SHC Kotgaon,69,03
0443487,उप स्‍वा. केन्‍द्र कान्‍दुल,SHC Kandul,69,03
0443488,उप स्‍वा. केन्‍द्र मटिया ए,SHC Matiya A,69,03
0443489,उप स्‍वा. केन्‍द्र बोरिगारका,SHC Borigarka,43,01
0443490,उप स्‍वा. केन्‍द्र पउवारा,SHC Pauwara,43,01
0443491,उप स्‍वा. केन्‍द्र मचान्‍दुर,SHC Machandur,43,01
0443492,उप स्‍वा. केन्‍द्र प्रतापपुर,SHC Pratappur,68,12
0443493,उप स्‍वा. केन्‍द्र बाघुल,SHC Baghul,68,12
0443494,उप स्‍वा. केन्‍द्र टेंगाभाट,SHC Thengabhata,68,12
0443495,उप स्‍वा. केन्‍द्र झांकी,SHC Jhanki,68,12
0443496,उप स्‍वा. केन्‍द्र अंधियारपुर,SHC Andhiyarkhor,68,12
0443497,उप स्‍वा. केन्‍द्र जेवरा,SHC Jewra(DURG),68,12
0443498,उप स्‍वा. केन्‍द्र नान्‍दल,SHC Nandal,68,12
0443505,उप स्‍वा. केन्‍द्र मोखा,SHC Mokha(DURG),69,06
0443506,उप स्‍वा. केन्‍द्र धानपुरी,SHC Dhanapuri,69,06
0443507,उप स्‍वा. केन्‍द्र चुल्‍हापथरा,SHC Chulhapathra,69,06
0443508,उप स्‍वा. केन्‍द्र हितेकसा,SHC Hitekasa,69,06
0443509,उप स्‍वा. केन्‍द्र बडभूम,SHC Badbhum,69,06
0443510,उप स्‍वा. केन्‍द्र दर्रा,SHC Darra(DURG),69,06
0443511,उप स्‍वा. केन्‍द्र भरदा,SHC Bharda(DURG),69,06
0443512,उप स्‍वा. केन्‍द्र रमतरा,SHC Ramtara,69,06
0443513,उप स्‍वा. केन्‍द्र तार्री,SHC Tarri,69,06
0443514,उप स्‍वा. केन्‍द्र टेन्गनाभरपारा,SHC Tengnabarpara,69,06
0443515,उप स्‍वा. केन्‍द्र सोरर,SHC Sorar,69,06
0443516,उप स्‍वा. केन्‍द्र नारगांव,SHC Naragaon,69,06
0443517,"उप.स्‍वा.केन्‍द्र, बहेरा",SHC Bahera,68,11
0443518,"उप.स्‍वा.केन्‍द्र,  कुसमी",SHC Kusmi(DURG),68,11
0443519,"उप.स्‍वा.केन्‍द्र,  सोंढ",SHC Sondh,68,11
0443520,"उप.स्‍वा.केन्‍द्र,  सिवार",SHC Siwar,68,11
0443521,"उप.स्‍वा.केन्‍द्र, रेवे",SHC Reve,68,11
0443522,"उप.स्‍वा.केन्‍द्र,  पतोरा",SHC Patora(DURG),68,11
0443523,"उप.स्‍वा.केन्‍द्र,  खर्रा",SHC Kharra(DURG),68,11
0443524,उप स्‍वा. केन्‍द्र महुदा,SHC Mahuda,43,04
0443525,उप स्‍वा. केन्‍द्र जामगांव एम,SHC Jamgoan (M),43,04
0443526,उप स्‍वा. केन्‍द्र सवानी,SHC Savani,43,04
0443527,उप स्‍वा. केन्‍द्र सांकरा,SHC Sankara,43,04
0443528,उप स्‍वा. केन्‍द्र अम्‍लेश्‍वर,SHC Amleshwar,43,04
0443529,उप स्‍वा. केन्‍द्र खुडमुडा,SHC Khudmuda,43,04
0443530,उप स्‍वा. केन्‍द्र बंटंग,SHC Batang,43,04
0443531,उप स्‍वा. केन्‍द्र पहांदा,SHC Pahanda(JHEET),43,04
0443532,उ. स्वा. के. खोपली,SHC Khopli,43,01
0443533,उ. स्वा. के. नेवाई,SHC Newai,43,01
0443534,उ. स्वा. के. पुरई,SHC Purai,43,01
0443552,उप स्‍वा. केन्‍द्र कंडारका,SHC Kandarka,43,02
0443553,उप स्‍वा. केन्‍द्र पथरिया,SHC pathariya,43,02
0443554,उप स्‍वा. केन्‍द्र फुण्‍डा,SHC Funda,43,04
0443555,उप स्‍वा. केन्‍द्र घुघवा,SHC Ghughwa,43,04
0443556,उप स्‍वा. केन्‍द्र मुडपार,SHC Mudhpar,43,04
0443557,उप स्‍वा. केन्‍द्र सेलुद,SHC Selud,43,04
0443558,उप स्‍वा. केन्‍द्र मोरिद,SHC Morid,43,04
0443560,उप स्‍वा. केन्‍द्र झाल,SHC JHAL,68,12
0443561,उप स्‍वा. केन्‍द्र गाडामोर,SHC GADAMOR,68,12
0443562,उप स्‍वा. केन्‍द्र मुरता,SHC MURTA,68,12
0443563,उप स्‍वा. केन्‍द्र बैजलपुर,SHC BAIJALPUR,68,12
0443564,उप स्‍वा. केन्‍द्र हाथाडान्‍डु,SHC HATHADANDU,68,12
0443565,उप स्‍वा. केन्‍द्र पोण्‍डी,SHC Pondi,69,05
0443566,उप स्‍वा. केन्‍द्र मालगांव,SHC Malgaon,69,05
0443567,उप स्‍वा. केन्‍द्र चन्‍दखुरी,SHC Chandkhuri,43,01
0443568,उप स्‍वा. केन्‍द्र कोल्‍हीयापुरी,SHC Kolihapuri,43,01
0443569,उप स्‍वा. केन्‍द्र कोनारी,SHC Konari,43,01
0443570,उप स्‍वा. केन्‍द्र धनोरा,SHC Dhanora,43,01
0443571,उप स्‍वा. केन्‍द्र भाटागांव बी,SHC Bhathagaon B,69,03
0443572,उप स्‍वा. केन्‍द्र खाती,SHC Khati,68,10
0443573,उप स्‍वा. केन्‍द्र खैरझिटीकला,SHC Khairjhitikala,68,10
0443574,उप स्‍वा. केन्‍द्र श्यामपुरकापा,SHC S.Kampa,68,10
0443575,उप स्‍वा. केन्‍द्र गड़ुवा,SHC Gaduwa,68,10
0443576,उप स्‍वा. केन्‍द्र बीजा,SHC Biza,68,10
0443577,उप स्‍वा. केन्‍द्र घोटवानी,SHC Ghotwani,68,10
0443578,उप स्‍वा. केन्‍द्र जामूल,SHC Jamul,43,01
0443579,उप स्‍वा. केन्‍द्र कुरूद,SHC Kurud,43,01
0443580,उप स्‍वा. केन्‍द्र कोहका,SHC Kohaka,43,01
0443581,उप स्‍वा. केन्‍द्र छावनी,SHC Chawani,43,01
0443583,उप स्‍वा. केन्‍द्र मरोदा,SHC Maroda,43,01
0443584,उप स्‍वा. केन्‍द्र रुवाबांधा,SHC Ruabandha,43,01
0443588,उप स्‍वा. केन्‍द्र हौसिंग बोर्ड,SHC Housing Board,43,01
0443589,उप स्‍वा. केन्‍द्र लेबर कैंप,SHC Labour Camp,43,01
0443590,उप स्‍वा. केन्‍द्र संतोषीपारा  ,SHC Santoshipara,43,01
0443597,उप स्वा. केन्द्र अचानकपुर,SHC Achanakpur,43,04
0443598,उप स्वा. केन्द्र गाडाडीह,SHC Gadadih,43,04
0443600,उप स्‍वा. केन्‍द्र रानीतराई,SHC Ranitarai,43,04
0443609,उप स्‍वा. केन्‍द्र अहेरी,SHC Aheri,43,02
0444081,उप स्वा केन्द्र चम्पारन,SHC Champaran,44,02
0444082,उप स्वा केन्द्र पारागांव,SHC Paragaon,44,02
0444083,उप स्वा केन्द्र टीला,SHC Tila,44,02
0444084,उप स्वा केन्द्र नवागांव,SHC Nawagaon(RAIPUR),44,02
0444085,उप स्वा केन्द्र खिलोरा,SHC Khilora,44,02
0444086,उप स्वा केन्द्र सलौनी,SHC Saloni(RAIPUR),44,02
0444087,उप स्वा केन्द्र जुलुम,SHC Julum,44,02
0444088,उप स्वा केन्द्र रवेली,SHC Raveli(RAIPUR),44,02
0444089,उप स्वा केन्द्र परसदा,SHC Parsada,44,02
0444090,उप स्वा केन्द्र खोरपा,SHC Khorpa,44,02
0444091,उप स्वा केन्द्र चंडी,SHC Chandi,44,02
0444092,उप स्वा केन्द्र मानिकचौरी,SHC Manikchauri,44,02
0444093,उप स्वा केन्द्र हसदा,SHC Hasda(RAIPUR),44,02
0444094,उप स्वा केन्द्र पटेवा,SHC Patewa,44,02
0444095,उप स्वा केन्द्र गिरहोला,SHC Girola,44,02
0444096,उप स्वा केन्द्र खोला,SHC Khola,44,02
0444097,उप स्वा केन्द्र कुर्रा,SHC Kurra(Churiya),44,02
0444098,उप स्वा केन्द्र पिपरौद,SHC Pipraud,44,02
0444099,उप स्वा केन्द्र दुलना,SHC Dulna,44,02
0444100,उप स्वा केन्द्र तामासिवनी,SHC Tamasivni,44,02
0444101,उप स्वा केन्द्र पोड़,SHC Podh,44,02
0444102,उप स्वा केन्द्र कठिया,SHC Kathiya,44,02
0444103,उप स्वा केन्द्र सुंदरकेरा,SHC Sunderkera,44,02
0444104,उप स्वा केन्द्र उपरवारा,SHC Uparwara,44,02
0444105,उप स्वा केन्द्र केन्द्री,SHC Kendri,44,02
0444106,उप स्वा केन्द्र उरला,SHC Urla,44,02
0444107,उप स्वा केन्द्र सिवनी,SHC Seoni(RAIPUR),44,02
0444108,उप स्वा केन्द्र निमोरा,SHC Nimora,44,02
0444109,उप स्वा केन्द्र पचेड़ा,SHC Pacheda(RAIPUR),44,02
0444110,"उप स्वा केन्द्र, भानसोज",SHC Bhansoj,44,03
0444111,"उप स्वा केन्द्र, नारा",SHC Nara,44,03
0444112,"उप स्वा केन्द्र, टेकारी",SHC Tekri,44,03
0444113,"उप स्वा केन्द्र, खौली",SHC Khauli,44,03
0444114,"उप स्वा केन्द्र, चंदखुरी",SHC Chandkuri,44,03
0444115,"उप स्वा केन्द्र, नरदहा",SHC Nardaha,44,03
0444116,"उप स्वा केन्द्र, पचेडा",SHC Pacheda(RPR),44,03
0444117,"उप स्वा केन्द्र, बडगॉव",SHC Badgaon(RAIPUR),44,03
0444118,उप स्वा केन्द्र कुरूद कुटेला,SHC Kurud (Kutela),44,03
0444119,"उप स्वा केन्द्र, संकरी",SHC Sakri(RAIPUR),44,03
0444120,"उप स्वा केन्द्र, समोदा",SHC Samoda,44,03
0444121,"उप स्वा केन्द्र, भैंसा",SHC Bhaisa,44,03
0444122,उप स्वा केन्द्र भंडार,SHC Bhandar,44,03
0444123,उप स्वा केन्द्र खोरसी,SHC Khorsi(RAIPUR),44,03
0444124,उप स्वा केन्द्र कोरासी,SHC Korasi,44,03
0444125,उप स्वा केन्द्र करुद (मंदिर हसौद),SHC Krud (Mandir Hasaud),44,03
0444126,उप स्वा केन्द्र गोढी,SHC Godhi(RAIPUR),44,03
0444127,उप स्वा केन्द्र सिवनी,SHC Seoni(RPR),44,03
0444128,उप स्वा केन्द्र पलौद,SHC Palaud,44,03
0444129,उप स्वा केन्द्र राखी,SHC Rakhi,44,03
0444132,"उप स्वा केन्द्र, गुल्लू",SHC Ghullu,44,03
0444133,उप स्वा केन्द्र बनरसी,SHC Banrasi,44,03
0444134,उप स्वा केन्द्र कोसरंगी,SHC Kosrangi,44,03
0444136,उप स्वा केन्द्र रानीसागर,SHC Ranisagar(RAIPUR),44,03
0444137,"उप स्वा केन्द्र, रींवा",SHC Rewa,44,03
0444138,"उप स्वा केन्द्र, लखौली",SHC Lakholi,44,03
0444139,"उप स्वा केन्द्र, गनौद",SHC Ganaud,44,03
0444140,"उप स्वा केन्द्र, परसदा",SHC Parsada(RAIPUR),44,03
0444141,उप-स्वा केन्द्र कोपरा,SHC Kopra,67,13
0444142,उप-स्वा केन्द्र सुरसाबाँधा,SHC Sursabanda,67,13
0444143,उप-स्वा केन्द्र श्यामनगर,SHC Shyam Nagar,67,13
0444144,उप-स्वा केन्द्र बरोण्डा,SHC Baronda,67,13
0444145,उप-स्वा केन्द्र धुमा,SHC Dhuma,67,13
0444146,उप-स्वा केन्द्र बेलटुकरी,SHC Baltuykri,67,13
0444147,उप-स्वा केन्द्र किरवई,SHC Kirwai,67,13
0444148,उप स्वा केन्द्र सिसदेवरी,SHC Sisdewri,66,06
0444149,उप स्वा केन्द्र हरिनभट्ठा,SHC Harinbhatta,66,06
0444150,उप स्वा केन्द्र भवानीपुर,SHC Bhawanipur,66,06
0444151,उप स्वा केन्द्र गिधपुरी,SHC Gidpuri,66,06
0444152,उप स्वा केन्द्र तेलासी,SHC Telasi,66,06
0444153,उप स्वा केन्द्र वटगन,SHC Watgan,66,06
0444154,उप स्वा केन्द्र जर्वे,SHC Jarwa,66,06
0444155,उप स्वा केन्द्र गिर्रा,SHC Girra,66,06
0444156,उप स्वा केन्द्र दतान प,SHC Datan.P.,66,06
0444157,उप स्वा केन्द्र गातापारा,SHC Gatapar(RPR),66,06
0444158,उप स्वा केन्द्र सैहा,SHC Sauha,66,06
0444159,उप स्वा केन्द्र गुमा,SHC Guma(RPR),66,06
0444160,उप स्वा केन्द्र चिचरूंगपुर,SHC Chichrangpur,66,06
0444161,उप स्वा केन्द्र देवसुन्दरा,SHC Devsundra,66,06
